universe,screen_rule,split_id,as_of_date,symbol,rank,score,lookback_start,lookback_end,source_path
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,AMD,1,0.4045875859731138,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,AVGO,2,0.3740979875077284,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,ACN,3,0.2798771073643717,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,ABBV,4,0.256224382196335,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,AAPL,5,0.2466118882060495,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,AMAT,6,0.2205838986274682,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,ABT,7,0.205387215940032,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,CL,8,0.1359705461979627,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,BK,9,0.103819665794703,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,12,2021-12-31,AMT,10,0.1025572515231347,2021-10-01,2021-12-31,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,COP,1,0.4046551602796928,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,ABBV,2,0.2139446949084114,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,BMY,3,0.2031500945831144,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,BRK-B,4,0.1768562036214465,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,AXP,5,0.1469421998681552,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,AMGN,6,0.0899432920334659,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,CAT,7,0.0681840302510319,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,BKNG,8,-0.0130874188494756,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,AAPL,9,-0.0171082807872654,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,13,2022-04-01,AMZN,10,-0.0189362678719912,2021-12-31,2022-04-01,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,CL,1,0.066148124488597,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,BMY,2,0.0361372637190446,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,AMGN,3,0.0230022682551211,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,AMT,4,0.0073609737271265,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,ABBV,5,-0.045744721358916,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,ABT,6,-0.0745855307152617,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,C,7,-0.1001313295934214,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,BK,8,-0.1422984468024398,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,COP,9,-0.1481432202800372,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,14,2022-07-05,CMCSA,10,-0.1546113481641999,2022-04-01,2022-07-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,COP,1,0.3238773288581236,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,AMZN,2,0.0209691387966339,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,AAPL,3,0.0076845343377396,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,AMAT,4,0.0054718721687903,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,AXP,5,0.0026493729058181,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,BAC,6,0.0017556910653584,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,CAT,7,-0.0076968261729913,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,BRK-B,8,-0.0104828416803098,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,AVGO,9,-0.0329408945065164,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,15,2022-10-03,ACN,10,-0.0339345250699775,2022-07-05,2022-10-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,BA,1,0.5500991246261113,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,CAT,2,0.4044176825637395,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,BLK,3,0.2518312090828527,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,AVGO,4,0.2218092255420825,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,BKNG,5,0.2104197370560485,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,ABBV,6,0.1858897837997846,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,ADBE,7,0.1811808475764393,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,CMCSA,8,0.1807235591925799,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,BK,9,0.1778995509297676,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,16,2023-01-03,AMGN,10,0.1432571034004774,2022-10-03,2023-01-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AMD,1,0.4975009024303829,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AAPL,2,0.3263204685776881,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,BKNG,3,0.2982565755475803,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AMAT,4,0.2447152000711345,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AMZN,5,0.2112560862023795,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AVGO,6,0.1544701863091113,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,ADBE,7,0.1431496454546319,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,AXP,8,0.1087784993316813,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,BA,9,0.0947335818857502,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,17,2023-04-04,CMCSA,10,0.0700137520447758,2023-01-03,2023-04-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,AVGO,1,0.3437964534608007,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,ADBE,2,0.2496170743138497,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,AMZN,3,0.234824476947925,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,AMD,4,0.1836862428897698,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,AMAT,5,0.1716763930725959,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,AAPL,6,0.1596648174284169,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,COF,7,0.1176783181347129,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,CAT,8,0.112374824029682,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,BRK-B,9,0.1047982119367598,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,18,2023-07-06,CMCSA,10,0.098746383373008,2023-04-04,2023-07-06,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,AMGN,1,0.2000655808661753,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,BKNG,2,0.1571699498876473,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,COP,3,0.1400692465729129,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,CAT,4,0.1070847402154859,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,ABBV,5,0.0879951709495376,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,ADBE,6,0.0771467799165184,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,CMCSA,7,0.0617617486091539,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,ACN,8,0.0082570438487701,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,BRK-B,9,0.0065308119315099,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,19,2023-10-04,AMAT,10,-0.0055411172954754,2023-07-06,2023-10-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,COF,1,0.4093452974467015,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,AMT,2,0.3911760540358073,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,C,3,0.3682024992882906,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,BAC,4,0.3134065669382102,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,BA,5,0.3117335620721719,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,AMD,6,0.3069087624259905,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,AXP,7,0.2856575176613809,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,AVGO,8,0.2792191324095994,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,BK,9,0.2739392179192741,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,20,2024-01-04,BLK,10,0.2429807994421109,2023-10-04,2024-01-04,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,AMAT,1,0.3944295272654554,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,CAT,2,0.3319023296630743,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,AVGO,3,0.2822891205731745,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,AMZN,4,0.2801410939211823,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,AMD,5,0.2529961403709924,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,AXP,6,0.1924188459760427,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,C,7,0.156554350451314,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,COP,8,0.1544686006532896,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,BRK-B,9,0.1510668817307885,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,21,2024-04-05,COF,10,0.1108798496283267,2024-01-04,2024-04-05,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,AMT,1,0.0942299485746165,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,AVGO,2,0.0267380773385761,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,CMCSA,3,-0.0217613343245073,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,ABBV,4,-0.0506887359681127,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,BRK-B,5,-0.0557779858256235,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,ABT,6,-0.0584760455537053,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,AMGN,7,-0.0660675533963216,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,BK,8,-0.0791073613915711,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,AXP,9,-0.1100526014274988,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,0,2019-01-02,CL,10,-0.1107174635605253,2018-10-01,2019-01-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AMD,1,0.5411577575860158,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AMAT,2,0.2738058295494392,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,ACN,3,0.2603314186787619,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AAPL,4,0.2423242687493592,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AMT,5,0.2395688439354344,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,C,6,0.2239379066027973,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AVGO,7,0.2106715501982068,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,ADBE,8,0.2089771169131546,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,BA,9,0.1941349478753851,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,1,2019-04-03,AMZN,10,0.1829411028744179,2019-01-02,2019-04-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,AXP,1,0.1459888012612908,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,ADBE,2,0.1259668957901702,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,CL,3,0.0979620717082934,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,C,4,0.0960045983771524,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,COF,5,0.0948801319333594,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,AMT,6,0.0913952557414088,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,BLK,7,0.0909141847337728,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,ACN,8,0.0866967540267595,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,ABT,9,0.0816413660477946,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,2,2019-07-03,BKNG,10,0.0815354767675549,2019-04-03,2019-07-03,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,AMAT,1,0.1122289133878262,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,AAPL,2,0.0752504555153841,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,BMY,3,0.0569157749844995,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,AMT,4,0.0512217299791126,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,BA,5,0.0428310104674689,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,CMCSA,6,0.0216104842538555,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,BKNG,7,0.0113510983129931,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
liquid_us_equity_100,cluster_capped_momentum_63_top10,3,2019-10-02,AMGN,8,0.0104491540638209,2019-07-03,2019-10-02,metrics/screened_candidate_pilot/liquid_us_equity_100/screen_membership.csv
